,Unnamed: 0,Submission ID,Submission ID generated by device,Transfers Date,Vessel,Transfers : Time Question,Transfers : Hour,Transfers : To/From where?,Transfers : Turbine,Transfers : No. of Pax,Transfers : Transfer Up/Down,Transfers : No. of Cargo Lifts/Drops,Lat,Lon,datetime,distance,Distance_abs,Total fuel used L,VHM0 (Wave Height),Eastward Wind,Northward Wind,Eastward Current,Northward Current
14096,14096,84066786,1968121b-9cd1-475e-9d21-1a47653fc857,23/09/2023,Njord Forseti,13:27:00,13,Tp/Substation,EA1 B14,4,Up (Leaving CTV),2,52.22893333,2.4529,23/09/2023 13:27,3.052865922,2.676990638808926,15.29173815,0.9180000436026604,6.05,-0.39,-0.085000004,-0.578000027
14097,14097,84066786,1968121b-9cd1-475e-9d21-1a47653fc857,23/09/2023,Njord Forseti,15:20:00,15,Tp/Substation,EA1 B14,4,Down (On to CTV),3,52.22893333,2.4529,23/09/2023 15:20,21.684274911880493,0,576.0025882,0.7220000342931598,5.58,0.56,-0.162000008,-0.613000029
14098,14098,84066786,1968121b-9cd1-475e-9d21-1a47653fc857,23/09/2023,Njord Forseti,17:00:00,17,Shore,Lowestoft,10,Up (Leaving CTV),4,52.474199,1.736557,23/09/2023 17:00,13.530668377876282,30.116403275622236,314.1537389,,4.14,1.24,0.048000002,0.2900000137742609
14128,14128,84073736,377fc29e-ace9-4e21-b27e-005f147f691f,23/09/2023,Njord Thor,06:50:00,6,Shore,Lowestoft,3,Down (On to CTV),3,52.474199,1.736557,23/09/2023 06:50,0,0,0,,7.83,-1.45,0.086000004,0.5350000254111364
14129,14129,84073736,377fc29e-ace9-4e21-b27e-005f147f691f,23/09/2023,Njord Thor,08:17:00,8,Tp/Substation,EA1 E13,3,Up (Leaving CTV),3,52.2332,2.546116667,23/09/2023 08:17,11.07057884335518,33.02626162613693,323.7901914,1.130000054,8.57,-2.45,0.2470000117318704,0.6210000294959173
14130,14130,84073736,377fc29e-ace9-4e21-b27e-005f147f691f,23/09/2023,Njord Thor,15:03:00,15,Tp/Substation,EA1 E13,3,Down (On to CTV),3,52.2332,2.546116667,23/09/2023 15:03,31.36420488357544,0,505.457361,0.7520000357180834,5.58,0.48,-0.188000009,-0.593000028
14131,14131,84073736,377fc29e-ace9-4e21-b27e-005f147f691f,23/09/2023,Njord Thor,16:50:00,16,Shore,Lowestoft,3,Up (Leaving CTV),3,52.474199,1.736557,23/09/2023 16:50,15.726842015981674,33.02626162613693,344.60891020400015,,4.14,1.24,0.048000002,0.2900000137742609
14138,14138,84104300,a829d5be-2eca-41d6-b8f7-cd697151231e,25/09/2023,Njord Magni,11:35:00,11,Shore,Lowestoft,4,Down (On to CTV),3,52.474199,1.736557,25/09/2023 11:35,0,0,0,,3.19,4.28,0.032000002,0.3550000168615952
14139,14139,84104300,a829d5be-2eca-41d6-b8f7-cd697151231e,25/09/2023,Njord Magni,13:10:00,13,Tp/Substation,EA1 G24,4,Up (Leaving CTV),5,52.3092,2.5683,25/09/2023 13:10,11.982553228735924,32.044826135184024,438.4210395,0.9760000463575124,4.3500000000000005,5.7700000000000005,0.113000005,0.4790000227512792
14140,14140,84104300,a829d5be-2eca-41d6-b8f7-cd697151231e,25/09/2023,Njord Magni,14:50:00,14,Tp/Substation,EA1 G24,4,Down (On to CTV),3,52.3092,2.5683,25/09/2023 14:50,21.28793573379517,0,508.90485063299997,0.7860000373329967,3.3000000000000003,5.9,0.065000003,-0.155000007
14141,14141,84104300,a829d5be-2eca-41d6-b8f7-cd697151231e,25/09/2023,Njord Magni,16:30:00,16,Shore,Lowestoft,4,Up (Leaving CTV),5,52.474199,1.736557,25/09/2023 16:30,13.561191957443953,32.044826135184024,305.706637,,1.45,3.97,-0.045000002,-0.562000027
14142,14142,84105986,6d74f0a3-aca0-4ca5-ab5f-67adaa39393a,25/09/2023,Njord Forseti,11:30:00,11,Shore,Lowestoft,4,Up (Leaving CTV),1,52.474199,1.736557,25/09/2023 11:30,0,0,0,,3.19,4.28,0.032000002,0.3550000168615952
14143,14143,84105986,6d74f0a3-aca0-4ca5-ab5f-67adaa39393a,25/09/2023,Njord Forseti,13:02:00,13,Tp/Substation,EA1 D17,4,Up (Leaving CTV),2,52.25493333,2.502566667,25/09/2023 13:02,11.57411259552464,31.016345937415345,357.1640069819998,0.9520000452175736,4.3500000000000005,5.7700000000000005,0.1030000048922374,0.4790000227512792
14144,14144,84105986,6d74f0a3-aca0-4ca5-ab5f-67adaa39393a,25/09/2023,Njord Forseti,14:44:00,14,Tp/Substation,EA1 D17,4,Down (On to CTV),2,52.25493333,2.502566667,25/09/2023 14:44,2.466803014278412,0,29.31209209,0.7660000363830477,3.3000000000000003,5.9,0.041000002,-0.139000007
14145,14145,84105986,6d74f0a3-aca0-4ca5-ab5f-67adaa39393a,25/09/2023,Njord Forseti,17:25:00,17,Shore,Lowestoft,4,Up (Leaving CTV),1,52.474199,1.736557,25/09/2023 17:25,31.80086643435061,31.016345937415345,783.6361301,,1.45,3.97,-0.045000002,-0.562000027
